777 3.194 4.064 5.46 6.545
778 3.289 4.11 5.47 6.532
779 3.343 4.14 5.475 6.508
780 3.389 4.156 5.487 6.521
781 3.443 4.22 5.48 6.509
782 3.526 4.257 5.501 6.499
783 3.563 4.268 5.497 6.48
784 3.671 4.374 5.576 6.546
785 3.717 4.43 5.588 6.528
786 3.759 4.435 5.596 6.527
787 3.829 4.448 5.613 6.535
788 3.869 4.505 5.62 6.522
789 3.887 4.509 5.613 6.508
790 3.949 4.558 5.636 6.49
791 3.982 4.567 5.645 6.539
792 4.029 4.608 5.645 6.498
793 4.086 4.652 5.651 6.495
794 4.11 4.652 5.672 6.486
795 4.164 4.684 5.673 6.481
796 4.216 4.719 5.671 6.478
797 4.25 4.759 5.705 6.477
798 4.276 4.786 5.698 6.484
799 4.308 4.812 5.714 6.475
800 4.349 4.835 5.727 6.478
801 4.39 4.862 5.736 6.482
802 4.424 4.887 5.742 6.488
803 4.467 4.92 5.764 6.485
804 4.503 4.952 5.78 6.488
805 4.544 4.972 5.784 6.488
806 4.582 4.999 5.788 6.484
807 4.605 5.024 5.816 6.486
808 4.651 5.06 5.824 6.506
809 4.689 5.068 5.828 6.483
810 4.734 5.123 5.874 6.531
811 4.747 5.133 5.858 6.51
812 4.79 5.163 5.879 6.511
813 4.827 5.179 5.878 6.534
814 4.852 5.21 5.898 6.522
815 4.891 5.232 5.917 6.526
816 4.914 5.255 5.967 6.536
817 4.929 5.302 5.939 6.538
818 4.976 5.345 5.948 6.55
819 5.036 5.384 5.95 6.55
820 5.051 5.365 5.978 6.55
821 5.087 5.397 6.032 6.583
822 5.097 5.403 6.008 6.527
823 5.165 5.448 6.023 6.572
824 5.172 5.464 6.034 6.592
825 5.203 5.482 6.052 6.597
826 5.237 5.509 6.062 6.602
827 5.265 5.53 6.071 6.612
828 5.289 5.557 6.078 6.614
829 5.322 5.575 6.1 6.618
830 5.346 5.605 6.121 6.633
831 5.375 5.635 6.119 6.654
832 5.404 5.646 6.142 6.653
833 5.414 5.664 6.211 6.649
834 5.462 5.682 6.175 6.665
835 5.479 5.71 6.184 6.673
836 5.504 5.732 6.198 6.68
837 5.532 5.757 6.212 6.695
838 5.561 5.784 6.23 6.703
839 5.58 5.798 6.232 6.702
840 5.604 5.82 6.252 6.718
841 5.636 5.839 6.264 6.724
842 5.663 5.86 6.283 6.729
843 5.684 5.881 6.292 6.755
844 5.699 5.908 6.309 6.761
845 5.726 5.931 6.335 6.772
846 5.766 5.932 6.345 6.779
847 5.782 5.965 6.352 6.788
848 5.808 5.989 6.364 6.802
849 5.828 6.006 6.38 6.807
850 5.853 6.025 6.396 6.821
851 5.878 6.045 6.413 6.84
852 5.901 6.067 6.424 6.844
853 5.924 6.089 6.435 6.854
854 5.945 6.106 6.457 6.867
855 5.968 6.127 6.469 6.88
856 5.992 6.148 6.487 6.89
857 6.012 6.168 6.495 6.899
858 6.03 6.189 6.506 6.909
859 6.06 6.21 6.532 6.918
860 6.084 6.239 6.555 6.939
861 6.101 6.246 6.554 6.943
862 6.125 6.268 6.567 6.97
863 6.148 6.273 6.583 6.968
864 6.161 6.306 6.596 6.982
865 6.183 6.314 6.623 6.999
866 6.196 6.334 6.623 7.004
867 6.226 6.367 6.638 7.024
868 6.274 6.353 6.661 7.017
869 6.267 6.399 6.663 7.042
870 6.286 6.413 6.706 7.051
871 6.312 6.447 6.689 7.054
872 6.32 6.44 6.709 7.093
873 6.347 6.462 6.729 7.092
874 6.366 6.479 6.742 7.107
875 6.39 6.5 6.756 7.12
876 6.404 6.517 6.771 7.127
877 6.424 6.544 6.795 7.133
878 6.443 6.557 6.804 7.15
879 6.467 6.567 6.824 7.163
880 6.482 6.593 6.827 7.189
881 6.504 6.615 6.846 7.193
882 6.533 6.627 6.858 7.209
883 6.554 6.641 6.873 7.213
884 6.565 6.663 6.892 7.231
885 6.58 6.687 6.91 7.243
886 6.603 6.699 6.921 7.269
887 6.625 6.727 6.929 7.27
888 6.64 6.731 6.944 7.29
889 6.671 6.73 6.942 7.301
890 6.665 6.76 6.977 7.304
891 6.701 6.785 7.014 7.309
892 6.709 6.789 7.008 7.333
893 6.728 6.815 7.021 7.344
894 6.746 6.83 7.037 7.358
895 6.764 6.873 7.047 7.384
896 6.775 6.863 7.082 7.383
897 6.786 6.881 7.079 7.403
898 6.822 6.9 7.101 7.422
899 6.832 6.909 7.103 7.432
900 6.85 6.928 7.123 7.447
901 6.865 6.948 7.133 7.47
902 6.882 6.959 7.149 7.485
903 6.902 6.975 7.166 7.503
904 6.925 6.996 7.18 7.519
905 6.938 7.014 7.196 7.537
906 6.954 7.029 7.213 7.552
907 6.98 7.043 7.23 7.578
908 6.994 7.055 7.237 7.573
909 6.999 7.073 7.258 7.591
910 7.022 7.092 7.279 7.616
911 7.048 7.116 7.292 7.63
912 7.059 7.13 7.305 7.645
913 7.074 7.145 7.321 7.657
914 7.123 7.139 7.3 7.662
915 7.111 7.178 7.357 7.694
916 7.127 7.191 7.367 7.7
917 7.146 7.208 7.386 7.722
918 7.159 7.224 7.398 7.743
919 7.17 7.237 7.412 7.753
920 7.199 7.252 7.427 7.767
921 7.203 7.269 7.445 7.779
922 7.227 7.287 7.459 7.796
923 7.241 7.306 7.474 7.813
924 7.26 7.32 7.488 7.83
925 7.278 7.334 7.508 7.847
926 7.297 7.352 7.521 7.864
927 7.311 7.368 7.534 7.881
928 7.324 7.385 7.552 7.9
929 7.346 7.398 7.568 7.914
930 7.362 7.416 7.579 7.93
931 7.375 7.429 7.598 7.954
932 7.385 7.444 7.608 7.96
933 7.405 7.463 7.629 7.978
934 7.421 7.488 7.644 7.986
935 7.438 7.493 7.666 8.014
936 7.457 7.518 7.679 8.026
937 7.481 7.53 7.696 8.038
938 7.484 7.545 7.71 8.047
939 7.506 7.563 7.728 8.068
940 7.524 7.582 7.747 8.088
941 7.581 7.61 7.756 8.111
942 7.562 7.63 7.803 8.133
943 7.589 7.642 7.802 8.133
944 7.594 7.638 7.789 8.118
945 7.571 7.74 7.827 8.115
946 7.489 7.705 7.868 8.09
947 7.625 7.69 7.853 8.173
948 7.643 7.71 7.859 8.195
949 7.665 7.724 7.929 8.163
950 7.645 7.707 7.892 8.218
951 7.651 7.755 7.904 8.231
952 7.703 7.762 7.925 8.247
953 7.72 7.779 7.944 8.259
954 7.74 7.798 7.953 8.276
955 7.753 7.816 7.971 8.291
956 7.768 7.828 7.984 8.304
957 7.783 7.841 8 8.32
958 7.805 7.862 8.017 8.337
959 7.818 7.872 8.027 8.347
960 7.831 7.887 8.043 8.365
961 7.809 7.904 8.06 8.383
962 8.008 7.79 8.13 8.417
963 7.892 7.976 8.029 8.442
964 7.899 7.954 8.124 8.395
965 7.887 8.007 8.115 8.422
966 7.953 8.002 8.105 8.452
967 7.938 8.053 8.102 8.555
968 8.083 7.939 8.149 8.413
969 7.976 7.992 8.179 8.473
970 7.989 8.05 8.196 8.515
971 8.014 8.068 8.217 8.529
972 8.04 8.135 8.225 8.692
973 8.313 7.895 8.572 8.236
974 7.832 8.277 8.184 8.356
975 8.059 8.141 8.269 8.576
976 8.076 8.132 8.286 8.594
977 8.096 8.148 8.296 8.611
978 8.111 8.166 8.319 8.622
979 8.129 8.182 8.329 8.636
980 8.141 8.191 8.345 8.654
981 8.174 8.204 8.362 8.665
982 8.166 8.223 8.371 8.682
983 8.195 8.315 8.397 8.573
984 8.18 8.229 8.395 8.718
985 8.162 8.352 8.398 8.695
986 8.24 8.292 8.449 8.74
987 8.25 8.305 8.45 8.752
988 8.263 8.332 8.471 8.746
989 8.286 8.316 8.459 8.768
990 8.296 8.351 8.491 8.785
991 8.307 8.363 8.506 8.799
992 8.32 8.373 8.517 8.812
993 8.33 8.392 8.528 8.835
994 8.372 8.419 8.584 8.814
995 8.337 8.431 8.553 8.856
996 8.399 8.417 8.568 8.887
997 8.381 8.452 8.584 8.881
998 8.414 8.459 8.611 8.91
999 8.42 8.482 8.62 8.912
1000 8.435 8.496 8.634 8.946
1001 8.468 8.508 8.661 8.947
1002 8.511 8.473 8.689 8.939
1003 8.476 8.527 8.674 8.965
1004 8.49 8.55 8.682 8.962
1005 8.501 8.558 8.706 9.019
1006 8.536 8.579 8.708 9.012
1007 8.521 8.596 8.732 9.019
1008 8.534 8.595 8.741 9.032
1009 8.566 8.618 8.762 9.048
1010 8.588 8.665 8.759 9.092
1011 8.603 8.643 8.771 9.123
1012 8.656 8.813 8.81 9.037
1013 8.657 8.767 8.891 9.252
1014 8.649 8.694 8.779 9.086
1015 8.602 8.685 8.818 9.112
1016 8.644 8.706 8.841 9.136
1017 8.68 8.723 8.857 9.154
1018 8.689 8.749 8.88 9.175
1019 8.723 8.761 8.92 9.175
1020 8.706 8.774 8.907 9.203
1021 8.731 8.792 8.928 9.219
1022 8.746 8.802 8.94 9.229
1023 8.759 8.815 8.95 9.247
1024 8.778 8.836 8.97 9.259
1025 8.794 8.853 8.988 9.28
1026 8.812 8.876 8.999 9.304
1027 8.827 8.879 9.017 9.291
1028 8.826 8.887 9.027 9.319
1029 8.847 8.909 9.032 9.328
1030 8.861 8.916 9.054 9.347
1031 8.878 8.937 9.067 9.366
1032 8.894 8.948 9.096 9.397
1033 8.892 8.97 9.101 9.391
1034 8.915 8.975 9.111 9.4
1035 8.927 8.984 9.129 9.417
1036 8.948 9.007 9.129 9.44
1037 8.966 9.014 9.152 9.446
1038 8.975 9.033 9.164 9.456
1039 8.983 9.03 9.179 9.49
1040 9.016 9.035 9.194 9.487
1041 9.01 9.069 9.209 9.503
1042 9.026 9.087 9.221 9.513
1043 9.037 9.096 9.236 9.522
1044 9.06 9.111 9.251 9.545
1045 9.065 9.129 9.265 9.567
1046 9.076 9.134 9.286 9.586
1047 9.093 9.162 9.301 9.603
1048 9.108 9.17 9.311 9.603
1049 9.121 9.183 9.324 9.616
1050 9.137 9.201 9.345 9.632
